Word,Frequency
suki,2
准确性,2
好bobo,2
任君,2
andshowerareaDuringourstaythedogoftheneighborunitkeptonbarkingatnightthatisveryannothingbutthatisnotcontrollablebytheowner,2
错赶紧,2
遮光度,2
switch,2
通畅,2
赞好,2
較貴,2
玩离,2
電費,2
呆什,2
有门禁,2
下水管,2
绒布,2
实话实说,2
高洗漱,2
夜聊,2
门禁蠢,2
小沙发,2
完试,2
節開,2
會所以,2
拥挤其次,2
西門,2
投影点,2
车辆,2
佳佳,2
水電,2
小BoBolouxia楼,2
網費,2
管理費,2
開,2
滴滴费,2
窝好,2
标题,2
席地,2
令堂,2
错格调,2
小宝宝,2
密码盒,2
开学,2
高效,2
海绵,2
放拖,2
小商圈,2
晴天,2
整晚,2
棒齐,2
附小,2
香熏,2
林,2
一个性,2
联络,2
演出,2
周边什,2
电车,2
奶瓶,2
千里迢迢,2
铃声,2
t,2
透明亮,2
称赞,2
呼吸,2
屏住,2
官塘,2
半成品房,2
关系额,2
App,2
位性,2
蒙圈,2
密封,2
照明灯,2
有线,2
好看性,2
焦,2
站哦,2
洗涑,2
利度,2
平靓证,2
中信,2
小巷,2
叫什,2
西地铁站,2
为着,2
离正佳,2
节奏,2
正面,2
芒果,2
意境,2
复试楼,2
站岗,2
招商,2
更为,2
黑屑,2
求同款,2
玄关,2
齐全卫,2
唯,2
发臭,2
教室,2
油煙味,2
番禺区,2
空隙,2
稍显局,2
Em,2
水忽冷忽热,2
陂,2
间隔,2
程序,2
旧然,2
电表,2
置但,2
上个月,2
轰轰然,2
走段,2
万达站,2
点名,2
路克,2
兒童,2
双手,2
落后,2
脑袋,2
齐全十,2
园区,2
影响点,2
超赞性,2
中硬毛,2
上下楼,2
咔嚓,2
满意直,2
现,2
巨大,2
敲敲,2
全床,2
Wifi,2
房东点,2
扭转,2
坐水巴,2
洗刷,2
老小其乐融融,2
超开心,2
解放,2
认证,2
机床,2
大用品,2
属实,2
沉迷,2
大菜市场,2
丰盛,2
大巴,2
液,2
围棋,2
台球桌,2
桌球,2
小童,2
纱窗一,2
床然,2
unicationfromthehostTheapartmentisconvenient,2
足球台,2
足球,2
平常心,2
二十几,2
宽容,2
电闸,2
万达楼,2
lylocatedandthebuildingissafe,2
DefinitelyrecommendedifyouarevisitingGuang,2
感觉物,2
枕芯,2
彩灯,2
万达诺德,2
桌上,2
错摆,2
nice楼,2
超漂亮,2
GreatplacewithgoodEnglishcomm,2
必定,2
ogetstjfradennrliggendebrnehaveKkkeneterlidtslidtSengeneergode,2
离景区,2
支持,2
服务点,2
钩子,2
虚心,2
GodlejlighedtilpengeneBeliggenhedenergodmenn,2
强性,2
热风筒,2
豆袋,2
行底,2
过多,2
蜘蛛,2
大东门,2
艺术感,2
掀开,2
大个子,2
炉会,2
祛水,2
K记,2
象棋,2
陈列,2
错装,2
胡桃里,2
一整面,2
拉面,2
姨待人,2
高地,2
商品,2
打鼓,2
高算,2
海印桥,2
宿友,2
有景,2
loft户型,2
特惠,2
打滴,2
房内,2
大学城,2
肥肠,2
亲子房,2
途经,2
雷点,2
错窗,2
都蛮,2
岗什,2
行性,2
排队性,2
短时,2
真香,2
云顶之弈,2
盡量,2
限制,2
调光线,2
设品,2
敞位置,2
开发,2
半夜定,2
辅食,2
一应俱全楼,2
乐步,2
据,2
冷清,2
接待性,2
哒性,2
家般的,2
警惕,2
闷被子,2
AbitfarfromthestationOthersperfect,2
到位置,2
minwalkto上下九convenienttransportation,2
扫脸,2
饭煲,2
疑有什,2
Prettygoodlocation,2
主要性,2
外景,2
衣粉,2
家哈哈哈哈哈,2
平均,2
挺多,2
陋室铭,2
Withstone,2
具类,2
江夜,2
朝阳,2
gardenandbeautifulviewtothedowntown,2
中秋节,2
整齊,2
心用,2
andplayaround,2
Itsveryconvenienttoeatdrink,2
間食,2
错胡桃,2
拿门,2
五子棋,2
肆房,2
力荐,2
Hosthelpsuswithcheckinevenmetusandbringbytaxitotheplace,2
大风,2
肺炎,2
感人,2
阵子,2
汽车站,2
棒棒滴,2
有耐性,2
赶车,2
动作,2
满载而归,2
不知不觉,2
五百,2
错满足,2
丢三落四,2
体育西,2
预留,2
超ins,2
群居,2
微,2
子人,2
Niceanduncommonapartment,2
追问,2
隆较,2
锅稍,2
记性,2
圈但,2
下睡,2
错便利,2
错床品,2
脚丫,2
ThesmartpasswordlockissuitableforforeignersItcanstoreluggageforfreeanditsveryclosetothescenicspot,2
沫,2
的哈哈哈哈,2
生理期,2
中高档,2
流水,2
发语,2
闻起,2
拔掉,2
注册,2
跤,2
接水,2
一个样,2
窄放,2
遇事儿,2
线路图,2
加起,2
个子,2
老爷车,2
菜嘻嘻,2
爽紫色,2
昏暗,2
比定,2
久离,2
生还,2
全离,2
异乡,2
复杂,2
绕路,2
水厕所,2
备品,2
重重,2
滋粥楼,2
电饭,2
大約,2
体贴入微,2
娃们,2
超体,2
享用,2
葛优,2
設備齊,2
管子,2
天环,2
个性化,2
万博站,2
香装修,2
主打,2
和点,2
法,2
園區,2
冷热水,2
呗,2
Thankyou,2
非标,2
缺口,2
回忆感,2
错而且,2
Placewasnicecoolinteriordesignhostverypolitensupportusineveryquestion,2
低档,2
助手,2
感离,2
刚换,2
画质,2
路绕,2
玩但,2
海珠桥,2
滿,2
心力,2
哦床,2
八合里,2
美食除,2
塞车,2
力建,2
官塘村,2
中等,2
楼下什,2
高雅,2
错喜欢,2
宁愿,2
农讲,2
美离,2
好处处,2
寐,2
近坐,2
有机,2
游乐,2
静床,2
开床,2
远门,2
一大,2
裝潢滿,2
回程,1
良品,1
WhilegettingthereiwalkedthroughlocalpeoplelivelystreetwhereyouwontseeaturistthatwayIhaveenjoyedandsawhowchineseliveeatinteracedandenjoytheirnormaldailyrouteenIlovethisexperience,1
哈利波特,1
Emmasplaceislocatednotfarfrommetrostation,1
成就,1
错诶,1
庆路,1
走差,1
superhost,1
实际性,1
捏,1
maru,1
短途,1
沟通会,1
了不哈哈,1
眼罩,1
仪阳台,1
闹什,1
完蛋,1
猴猴康,1
高能,1
游玩点,1
理念,1
心里话,1
过山车,1
空评论,1
勾勒,1
图示,1
铺床品,1
心底,1
超舒服可见,1
超级美丽,1
池子,1
間沒,1
储存,1
清清楚楚进进出出,1
释人,1
走哦,1
食用油,1
挫折,1
用护,1
装护,1
相中,1
评论是,1
么来的,1
杠精,1
徒手,1
声除,1
貌似,1
出入证,1
尽心尽力,1
好好吃,1
驴友,1
茶超,1
天赐,1
神力,1
Onlycomplaintisthattheshowerdoordidntcloseproperlyandsoprettymuchalwaysleaked,1
天井,1
等级,1
全世界,1
VeryniceplacesomenicetoucheslikearetrotapeplayerandalaserdiscplayeralthoughitwasntworkingwhileIwastheregoodlocation,1
石,1
撩,1
费劲儿,1
水质,1
偷偷,1
旅市,1
TheroomwasverycleanandnicelydecoratedthelocationwaswithinwalkingdistanceofthesubwayandthehostrepliedquicklytoeverymessageTheywereveryfriend,1
档哦,1
灯听,1
Veryconvenient,1
locationandlocalproductarenearby,1
音量,1
公干,1
黑暗,1
不耐其烦,1
超有,1
一点钟,1
房都,1
管束,1
吵对,1
惊艳浅,1
lyandhelpfulIddefinitelystaythereagain,1
德HiddenbyAirbnb,1
大门卡,1
近点,1
手办,1
买买买冲冲,1
意想不到,1
妆容,1
风那房,1
复古feel,1
男孩,1
本土,1
美满,1
错沙发,1
摩洛哥,1
红房,1
房绝,1
不必,1
超值性,1
隆回,1
白房,1
二宫站,1
清清楚楚临街,1
入夏,1
从长,1
隔音什,1
快乐感,1
隔音ok,1
驱蚊剂,1
周杰伦,1
下隐私,1
塔赞,1
度假feel,1
黑布,1
三号线,1
冲凉液,1
发好,1
亮真,1
小Tips,1
jay,1
房挺,1
磁带,1
看上那,1
粉蓝色,1
换装,1
定房,1
超好超,1
吊篮,1
腰酸背痛,1
声笑声,1
流下,1
再book,1
设计一,1
用处,1
错开门,1
不大,1
德女,1
价哈哈哈哈,1
死机,1
食城,1
浅蓝色,1
壁回,1
感觉nice,1
么的不,1
MARU人,1
BNB,1
如图所述,1
别有用心点,1
带子,1
北京路什,1
加倍,1
C座,1
傻傻,1
人qwq,1
友大,1
全吹风机,1
铂林,1
解惑,1
一成不变,1
如坐,1
杰伦,1
看部,1
小贵,1
尝,1
近所以,1
的给了解,1
丢旧,1
需品,1
试别,1
拯救,1
超小,1
平屋房,1
海幢,1
原木,1
旋转式,1
短路,1
点性,1
赠送,1
委屈,1
乾净,1
Goodvalueformone,1
减肥,1
棋盘,1
飞行,1
预估,1
高安利,1
價比,1
错麻雀,1
田园,1
同福路,1
光亮,1
凹凸不平,1
隔音差,1
nice为,1
逗房,1
否认,1
杀手,1
睡懒,1
中队,1
方面性,1
Photosareaccurateitsaclassictwolevelapartmentwithabathroomint,1
轮子,1
四边糊,1
饱,1
SpaceissomuchsmallerthanexpectedwithalmostnowalkingspacewhenourbagsareopenwideLocationwiseisquiteokaybutthesurroundingareasarequitedarkwithlittleshopsavailable,1
倦,1
德睡,1
住幸,1
晚入,1
洁具,1
新装,1
使用感,1
gladtoreturnbackinthefuture,1
andwouldbe,1
干净店,1
thisapartmenttoeveryone,1
CciliasapartmentisgreatLocatedintheheartofdowntownitisveryspaciousandwellequippedFurthermoresheisincrediblyhelpfulandhasagreatpersonalityWouldhighlyrecommend,1
成本,1
ShampooconditionertowelsIwouldgothereagain,1
ivehostTheplacewascleanandtidyHadalltheessentials,1
Wellcentralizedlocationandveryrespons,1
焦距,1
茶然,1
谨记,1
伤害,1
收然,1
差浴室,1
相邻,1
对外,1
历,1
汇逛,1
检,1
住体,1
清但,1
茶房,1
挂水,1
aibnbplus,1
愧是,1
线双,1
夹子oo,1
vvip总,1
比蛮,1
vv,1
坐apm回,1
予五星,1
AlovelyplaceinCBD,1
点心店点,1
玩陷,1
一整栋,1
居住感,1
德滑,1
中离,1
哈啰,1
逐一,1
吃地道,1
清太爽,1
变形,1
花心,1
尽早,1
背景,1
选用,1
心烦,1
道味,1
美食性,1
诶好,1
水晶,1
适量,1
洁净度,1
扶墙,1
点别,1
差像,1
宿滑,1
心民,1
梦寐以求,1
字幕糊,1
贴心房源,1
泛滥,1
滑滑梯,1
saroundthecornerHostisvery,1
zhouGreatlocationeasytransportaroundthecitywithahandfulofgoodrestaurant,1
宿舍似,1
AperfectplacetostayinGuang,1
大投影,1
金店,1
视感,1
用餐区,1
加床,1
巴裙,1
鱼尾,1
白色调,1
唔,1
投影幕,1
窗阳,1
栽加,1
CleanandcozyplaceNocrowdedfeelingHavedeskforworkifyouneedtoShowerhasgoodwaterstreamToilethaspreparedthedisposablepadverythoughtful,1
腐败,1
过硬,1
纬度,1
损坏,1
碗台,1
胡刀,1
差异,1
红店,1
性感,1
点缀,1
可耻,1
wifi除,1
加载,1
装嫩,1
功,1
胜在性,1
WiFi热水,1
充沛,1
台北,1
寒冷,1
們對於,1
悶熱,1
声隔壁,1
涼這,1
勞星巴克,1
麥當,1
公尺,1
下樓,1
说话声,1
問題馬,1
廣交會,1
優點房,1
運,1
離捷,1
三十度,1
中間,1
體育,1
點剛,1
棉,1
光明媚,1
吃力,1
localtips,1
珠光路,1
装修灯,1
祠坐,1
护理,1
清真寺,1
超级棒太,1
窗戳,1
暖心房东,1
中山路,1
Niceplaceconvenient,1
亲爱,1
itsgreat,1
andstylish,1
冰块,1
认路,1
Lagertvnbecomecabletvvipformoremovieforguests,1
摊开,1
卷发棒,1
护理液,1
偏复,1
感是,1
少爷,1
液真,1
初步,1
夹子风,1
齐全安,1
byetheway,1
顾主,1
来也不要,1
错老,1
固定花洒,1
异国,1
溅,1
方便房,1
风采,1
困惑,1
客会,1
巨滑,1
Ilovethishousesuchalovelyexperiencestayinginthisoldhousewithamazingdecor,1
座什,1
人性,1
出什,1
旋转,1
投射,1
远路,1
小道,1
白粥,1
网红风,1
贴心离,1
然真,1
潮气,1
瞳液,1
克服,1
hebackBlackoutcurtains,1
正动,1
sinthesamebuilding,1
themedapartment,1
會選,1
lyhostWestayedinafewofherdifferent,1
擇,1
Veryfriend,1
挣钱,1
搭话,1
致水,1
独行,1
油条,1
点都,1
有惠,1
错屋,1
影机,1
橘色,1
市中心性,1
warm,1
省力,1
窗帘什,1
ThecorridortotheunitisdarkespeciallyduringnighttimeOthersaremoderate,1
眼冒金星,1
非常亮,1
掉线,1
多数,1
禁但,1
五羊屯,1
坨,1
娃子,1
WIFI打王者,1
小户型,1
描写,1
強導,1
水位,1
远走,1
againifwecomebacktoGuang,1
连了也,1
断网,1
频听,1
ThisstreetstyleapartmentiscozywhichislocatedinCBDofGuang,1
某种,1
放床,1
动一下,1
般般,1
看什,1
主页,1
不可多得,1
AsianstylekitchenandbathroomsothefloorfloodswhenyoutakeashowerHelpfultohaveawashingmachineintheunittoo,1
GreatcentrallylocatedspotinZhujiangNewTownCleanandwellfurnishedExpectan,1
爽床品,1
膝盖,1
推车,1
流血,1
锤,1
有wife,1
房wifi,1
太松,1
药水,1
sbarsandshopsnearby,1
xttothemetroDuojiaisveryniceandhelpfulWewillbookthisapartment,1
andeazytogettotheoldtowninthiscityasitisne,1
停車,1
發,1
利迷,1
zhouItsalsoveryconvenient,1
iveviatxtandwantedtomakesurewehadeverythingweneededGreatapartmentforavisittoGuang,1
Sheissuperrespons,1
yofgreatrestaurant,1
袜子什,1
礼服店,1
Itsinaverysafeandcentralpartoftownwithplent,1
Ceciliasspotisexcellent,1
近除,1
广小,1
德路,1
莫兰迪,1
ok什,1
了了哈哈,1
拖板,1
方便刷,1
Greathostwithgoodcomm,1
quicklyTheaccommodationisniceandcleanThetransportationnearbyisveryconvenient,1
Thehostandstaffresponseourquestions,1
睡榻,1
both闹,1
无情,1
and静,1
收留,1
老单,1
踱,1
AniceplaceforafamilytostaytidecleanandconvenienttoeverywhereAwarmlyhostwhoisnicetointroducewhateversheknows,1
灯超,1
美食tips,1
超级少女心,1
滨江,1
心炸裂,1
民谣,1
明媚,1
太暖,1
太暖心,1
justafewminuteswalkcanarrivethemetrostation,1
上什,1
超级容易,1
梯形,1
慢为,1
灰姑娘,1
心酸,1
菇凉,1
饭离,1
防盗,1
工广州塔,1
校准,1
错隔音,1
棒日式,1
纱裙,1
做工,1
蓬蓬,1
德花城楼,1
超真,1
破解,1
铁链,1
梯间,1
unication,1
美棒,1
夜景离,1
特迷,1
Lowcomm,1
频太爽,1
驻地,1
Theownerisverynice,1
Andthetrafficisconvenientnearbyisoldguang,1
赞关,1
zhoudelicaciesalotIfIwillcomebackagainIcouldchoosethishotel,1
AndIhadfunintheguang,1
点度,1
差房东,1
多放点,1
GreatplacetostayStylishcleanandthehostisveryhelpfulThesubwaystationisnearbytheriverwalkisrightne,1
xttotheaccommodationOnethingisthatsoundproofing,1
oftheroomisnotreallygoodandyoucanhearpeopletalkingintheroomne,1
拉丁,1
xttoyouButthisisnotabigdealcomparetoalltheadvant,1
agesthattheaccommodation,1
上下次,1
offersRecommend,1
捣腾,1
unicatione,1
硬核,1
打造,1
哈利波,1
透气性,1
舒服有,1
般般咯,1
花里胡哨,1
塑料,1
裂,1
破旧不堪,1
甜品店,1
fficienc,1
总店,1
忙大,1
边什,1
好奇广式,1
水槽,1
早冬,1
打折性,1
Notsuitableforliving,1
奥园,1
摸起,1
欣喜,1
包饮,1
amenitieshostisveryniceandrespons,1
ChenClanAcademywhichisveryconvenientniceplacewithalltheessential,1
Placeisnearmetrostation,1
着除,1
红豆,1
赞看,1
各式,1
舒适自,1
指栏,1
AmazinglocationGreathospitalityandnicestaffs,1
安静房,1
Definitelyrecommend,1
爆最,1
andwillcomebackagain,1
尾随,1
万菱,1
小吃店一,1
小刷牙,1
洗手盘,1
急救,1
放抖音,1
的也不远,1
料什,1
花鸟,1
冰,1
回住,1
喔然,1
生间,1
叉什,1
配刀,1
大雅房东,1
无伤,1
床号,1
杯中,1
护肤,1
西關,1
化妆收拾,1
老闺蜜,1
坐地,1
等别,1
赶时间,1
姐聊,1
碟子,1
清晰窝,1
龄,1
机,1
异,1
他人,1
上下九路,1
分nice,1
Amazingplace,1
灰常,1
洗衣机性,1
境界,1
Minutenfulufigerreichbar,1
zentrumin,1
古汇楼,1
BankeneinEinkaufs,1
osind,1
ReallyamazinglocationwhereisexcellentforshoppingandrestaurantsLovethehospitalityofthehosttheMayandCollyaresocuteandniceWilldefcomingbackagain,1
indinunmittelbarerNheEbens,1
MinutenerreichbarBushaltestellens,1
版千万,1
mglichkeitens,1
BisaufeinpaarMngeldiewirderVermieterinmitgeteilthabenistdieFerienwohnungokSieistZentralgelegenEinkaufs,1
北,1
Tam,1
超级大窗户,1
西華路,1
跟住,1
AmazinglocationandviewGreathospitalityandsparklingcleanWilldefrecommendtoeveryonewhoscomingtogz,1
拿证,1
一阳台,1
白天黑夜,1
心满满,1
极简,1
湖南,1
票头,1
精力,1
招待光,1
开心ins,1
奈,1
足不出户,1
小清,1
小酒,1
九什,1
情绪,1
低落,1
醒走,1
爬梯哦,1
宿里,1
夜景真,1
夹杂,1
站住,1
镜,1
其乐融融,1
标间,1
热忱,1
寸土寸金,1
飞过,1
陈旧感,1
合伙点,1
沉淀,1
出贞子,1
太短,1
靠窗,1
unicatingwithTheplaceiscozyandworthstayinginIreallyenjoyedstayingattheroomaswellastheterracewhichwasalsolovely,1
Kamwashelpfulaccommodatingandeasytocomm,1
互,1
放开,1
简简单单,1
下周,1
楼梯口,1
switchonuntilyoureinsidethedoorwaywhichdoesntfeelidealiftravellingaloneworthbringingatorchifyourelikelytoarriveintheevening,1
打灯,1
遮盖帘,1
风民,1
清一水,1
高美,1
andmostimportantlyclean,1
私密感,1
omethingwelikedlessitwouldbethesizeofthebathroombutitistotallyfine,1
学识,1
Ifwehadtopicks,1
iveandhelpfulandtheaccommodationwascleanWhatwelikedmostabouttheapartmentwasthehugebalcony,1
DefinitelyauniqueplaceinGZKamwassuperrespons,1
herespeopleintheaboveroomthedrainsnoiseisloud,1
萌新,1
瑟瑟,1
glectedtheroomsfloorissoniceIfoundjusttwoannoyingthingsthemattresswashardandwhent,1
houghwhenenteringthefirsttimeitseemedalittlene,1
发抖,1
Goodlocationneartothemetroandstorestheplaceisexactlyasthephotosincludingthebalconythehostissohelpfulandanswerquicklyevent,1
尖,1
zhouACheatingwasgood,1
心态,1
抽烟,1
和谐,1
照相馆,1
離石牌橋,1
离艳芳,1
風景,1
废,1
andhappyalldaylong,1
sherearecontent,1
阿联酋,1
空姐,1
IlovethefeelingwhenyouliveinthisneighborhoodYoucouldfeelthattheresident,1
Itisacozystayfortravellertofeelathome,1
羊蹄甲,1
接听,1
检测,1
静悄悄,1
嘎吱,1
翻动,1
好离万,1
蒲垫子,1
偏爱,1
错HiddenbyAirbnb,1
灵魂,1
爱点,1
spaceBedswereverysolidbutfineMaindownsidewasthatthecommunaldoorwayandstairwellhavemotionsensorlightswhichdont,1
GreatlittlespaceveryclosetothemetrohostgaveclearadviceonhowtofindtheplaceCleandecent,1
循环,1
身死,1
身响,1
下醒,1
响一,1
楼站,1
暖呼呼,1
缺點,1
远景,1
风景独,1
打牌,1
转角,1
邮票,1
花品种,1
毽子,1
滑板,1
人民公园,1
品什,1
果不其然,1
女生性,1
冲淋,1
洁静,1
比什,1
楼底,1
终,1
忠实,1
干净棒棒,1
greatview,1
金钱,1
不便宜,1
魅力,1
培训班,1
locationshopping,1
Ps,1
mis,1
铺面,1
完街,1
跳錶,1
車,1
機場,1
Iwoulddefinitelyrecommendit,1
九十点,1
過個,1
Spaciousandcozyapartment,1
男士,1
本營,1
娛樂,1
桥b,1
厨余,1
拿到,1
转账,1
万一,1
关心备至,1
老友,1
kkk,1
購物,1
考雅思,1
觀光,1
雅思资料,1
商厦,1
絕好,1
超級nice,1
舒適乾,1
商區,1
橋地,1
扑克,1
東站,1
超棒從,1
初恋,1
zhouagainIwillstayhereagainThanks,1
错好,1
木床,1
贴近,1
名夸,1
错方面,1
间实,1
我定,1
下次還,1
一級棒,1
區shopping,1
大牌,1
繁華,1
發達,1
丰俭,1
訂hostel,1
面試,1
sandshopsMyroomiesverypoliteandcourteousIfaminGuang,1
ThelocationwasgreatWithintrainandwalkingdistancefrommanyrestaurant,1
美國,1
旁邊,1
住過,1
來華師,1
w位置,1
进出入,1
賺,1
善可亲,1
價錢,1
自在,1
好酷,1
超棒shopping,1
次還,1
筆,1
了哈哈哈可惜,1
工妹,1
可爱人,1
暖心善,1
士超,1
那邊,1
街應,1
IenjoystayingthereHostsarenicegirlswithwhomIsharedtimeweresocuteandnicewithme,1
舒适会,1
方便三,1
am,1
ghtsonotsureif,1
IminbetweencleaningdateNotafanofenteringthecomm,1
inuteswal,1
新式,1
unityandbuildingbyfollowingotherresident,1
sandunlessyoubookedthesuityouwont,1
电影性,1
getakeycardItwasweirdalthoughIneverhadtowaitlong,1
Overalla,1
追追,1
打盹儿,1
住会,1
离石室,1
怡宝水,1
感挺,1
车什,1
點軟,1
明瞭,1
寝室,1
kT,1
myisveryhelpful,1
驾,1
TheonlydownsideabouttheplacewasbuildingitselfisquiteoldandthelobbyareaisquitedirtyButoverallIhadadecent,1
太极,1
老太太,1
老头,1
大树下,1
落脚地,1
平日,1
笨拙,1
坊,1
摄影,1
永乐,1
书院,1
yfortheaccomodation,1
Ta,1
sishome,1
ExpectahostalwhenyoubookthisplaceHostandguestsareall,1
stayandthanks,1
Chinesespeakingandallsuperfriend,1
lyandconsideratesoifyouknowChinesewhichIdothisisabigplusBathroomsarent,1
thecleanestIveseenbutIwasonlythereforoneni,1
超级棒性,1
祠真,1
关关,1
钟跟,1
点六,1
圣诞节,1
乐观,1
跟爸,1
乐福,1
PPT,1
水平化,1
窗真,1
塔沙面,1
夹,1
嘻,1
娃娃机,1
卡通片,1
异域,1
飞驰,1
仪宝宝,1
汇万,1
清明节,1
美食真,1
熄灯,1
美食hen多,1
作息,1
发冲,1
良机,1
繁星,1
考验,1
摇椅,1
远近闻名,1
膀胱,1
关上门,1
闷罐,1
巨型,1
气床品,1
格绝,1
格调性,1
错地铁,1
怀着,1
地铁一号线,1
霉菌,1
惊艳到性,1
晒晾,1
公约,1
Everything,1
装修声,1
倾盆大雨,1
雨篷,1
柠檬雪,1
阴雨,1
厚重,1
写意,1
咖啡牛,1
高铁换,1
天太棒,1
疑虑,1
碧水,1
感床,1
气质,1
放过,1
窗好,1
户主,1
Kam叔,1
党,1
赞五星,1
单纯,1
柠檬水,1
暴力,1
闲书,1
浪漫点,1
报纸,1
iveWouldrecommendforashortstay,1
天花,1
带领,1
而言除,1
雨过天晴,1
五点,1
街口,1
清早,1
麻黑,1
乌漆,1
Thelocationisgreatandwithinwalkingdistancetoallthatyoucouldeverneed,1
husiasticaboutgoodfoodandtea,1
柜度,1
zhouandstayingatKamsmadeeverythingIneededtogetdoneeasyHeissuperpoliteandent,1
inGuang,1
Ihadafabuloustwoweeks,1
久味道,1
鸡仔饼,1
上下九荔湾,1
lyandhelpfulhostIsurelyrecommendhim,1
Theroomisonlevel,1
mytimeworkingonm,1
mostof,1
地垫,1
LOVEDthisspaceSituatedinancoololdbuildingthatsbeenrenovatedKamsspaceis,1
摩擦声弄,1
一同,1
天体,1
期待感,1
错距离,1
检头,1
大众点,1
评top,1
Bestlocationbestpricebestroombestviewbesthost,1
肠粉店,1
Haveagoodtime,1
根线拉,1
研生,1
跟随,1
实惠其次,1
乡下,1
雷打不动,1
ycomputerwhiledrinkingcoffeeandteaalsoagreatareatorelaxdoyogaetcitsacoolgardenwithalotofplant,1
Kamissuchanicefriend,1
squiet,1
軟,1
摸着,1
鲍师,1
禮貌,1
傅星巴克,1
潔,1
錯清,1
嶺南,1
所以性價,1
優惠,1
笑声,1
真爽朗,1
叠,1
整齐床单,1
老公定,1
quietalleywaystoexploreandgetamorereal,1
yof,1
yofgoodplacestoeatwithinwalkingdistanceplent,1
andcleanTheneighborhoodhasplent,1
haveanelevatorsokeepthatinmindifyouhaveheavyluggagesEmmawasfriend,1
lneedforanovernightstayHoweverduring,1
supernice,1
花瓶,1
羊西式,1
魚蒙古,1
醒要,1
雞潮州,1
食廣州,1
會介紹,1
問Kam,1
類型,1
時間表,1
適合沒,1
驚喜,1
下地铁,1
西下,1
一路上,1
住宿点,1
簡約,1
間光,1
古今,1
點fusion感,1
喜歡鑽,1
卷子,1
點復,1
談談,1
岂,1
拨云见天,1
好所以,1
公园什,1
百姓,1
强差人意,1
曾经,1
洗澡声,1
重温,1
已经性,1
savedit,1
UnlikeregularbnbsthisisaroomwithexceptionaldetailsMostoftheitemsareasadvertisedsavedfromtheolddaysIappreciatetheinsistencebyKamtobringthesegoodiestoquicktravelerslikemeIespeciallylovetheteakwooddoorwitholdpaintspolishedawaytoshowitsoriginaltextureWouldhavegoneintothetrashifKamhadnt,1
那然,1
隨意,1
挺透,1
装饰画,1
悠閒,1
突變,1
寬容,1
古現場,1
裝,1
Theroomwascleanandcomfortableabitsmallandhasthestuffyouwil,1
扩大,1
有惊无险,1
错nice,1
艰难,1
翻什,1
爬什,1
方便市,1
一点差,1
简介,1
走十,1
普洱晒,1
顾虑,1
暖黄色,1
刺眼,1
挡挡,1
布料,1
小小个,1
度假感,1
错O,1
Goodlocationwithlocalrestaurantsinwalkingdistance,1
风韵犹存,1
中西,1
棟,1
伤口,1
十五点,1
够够,1
靓仔,1
圖約幾,1
隣近,1
公園,1
棒比,1
高德,1
心目,1
吸尘器,1
扑鼻,1
小院,1
旅行那,1
定掉,1
骑车车,1
有点儿,1
好但,1
诚恳,1
百叶窗,1
研点,1
观光点,1
Bar台,1
階,1
住满,1
摄像头,1
建物,1
台風,1
揃滞,1
图骗,1
滞,1
内行,1
歩圏,1
城除,1
門徒,1
停近,1
巨好,1
鉄駅,1
夜景床,1
硬晒台,1
吵床,1
漫城,1
粒,1
安過,1
階段,1
突变,1
荷物,1
住爱,1
女生间,1
zhouwitheverythingathand,1
xceptionalhostAndtheplaceisfunctionalforacomfortablestayinGuang,1
Kamisane,1
盏,1
懒要,1
格但,1
折服,1
満喫,1
格线,1
広州,1
紹介,1
haha,1
好吃住行,1
美味店,1
丁寧特,1
変知,1
人体力,1
冒险,1
纸箱,1
胃口,1
洁嗯,1
andline,1
食堂,1
Thisplaceissuperclosetothesubwayline,1
TheroomwasOkayAlmostaccordingto,1
hfloorthestairsareverynarrowbrokenfromplacesWealmostslippedtwiceverydifficulttotakeourluggagetoourroom,1
爽瘫,1
AtlastwefindthepropertywithmuchstruggleItwasanoldbuildingveryancient,1
KamsplaceisoverallOkayWeshowedthepropertyaddresstolocaltaxidriverattheBaiyunairporthetookustothestreetbutitwashardtofindtheexactpropertylocation,1
恐怖片,1
慣住,1
習,1
體驗總,1
這種,1
曲径通幽,1
广角,1
镜头,1
开水机,1
另辟蹊径,1
hah,1
嗯嗯,1
超整,1
堆积,1
门怎,1
夫妇,1
带回,1
明信,1
片蛮,1
赏月,1
月饼,1
同等,1
中秋,1
尴尬性,1
工业,1
黑窄,1
密室,1
逃脱,1
超便利,1
点心店,1
mini,1
不算,1
areveryeasytounderstandKamrespondedtoallymessagessuperfast,1
fromthesubwaytotheapartment,1
错说,1
Itsanicelocationandtheroomisnotbigbutstylishandenoughforoneperson,1
sandabigsupermarket,1
GreatstayatGuang,1
感跟,1
studio,1
舒服自,1
木屋,1
轮用,1
绿色植物,1
风住,1
晾衣,1
IhadThelocationwasexcellentveryclosetothemetrostationandwithexcellentplacestoeataswell,1
Kamwasveryhelpfulandsuggestedplacestovisitaswellasanyotherquestions,1
追定,1
定住,1
棒极,1
厌世,1
静静地,1
棒本,1
暖炉,1
钟意,1
超神速,1
细看,1
好差,1
zhoulotsrestaurant,1
方便除,1
褥子,1
Iwoulddefinitelystayagain,1
发但,1
飘飘,1
了哈哈石牌桥,1
xttothemetrostation,1
